key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
31498,32,"Alchemy","RecipeLevelTable#210","Max-Potion of Intelligence",3,"Powdered Merman Horn",1,"Royal Mistletoe",2,"Coriander",2,"Duskborne Aethersand",2,"",0,"",0,"Water Cluster",3,"Lightning Cluster",2,"Dated Cotton Kecks (Blue)",0,"",0,"RecipeNotebookList#100",100,100,0,850,820,995,0,46,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31499,32,"Alchemy","RecipeLevelTable#210","Max-Potion of Mind",3,"Powdered Merman Horn",1,"Royal Mistletoe",2,"Dandelion",2,"Duskborne Aethersand",2,"",0,"",0,"Water Cluster",3,"Lightning Cluster",2,"Dated Cotton Kecks (Blue)",0,"",0,"RecipeNotebookList#100",100,100,0,850,820,995,0,46,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31500,31,"Smithing","RecipeLevelTable#180","High Mythrite Nugget",1,"Lumythrite Sand",3,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",7,"Earth Crystal",7,"Dated Cotton Sarouel (Red)",0,"",0,"RecipeNotebookList#100",100,100,0,718,695,810,0,41,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31501,31,"Armorcraft","RecipeLevelTable#180","High Mythrite Nugget",1,"Lumythrite Sand",3,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",7,"Earth Crystal",7,"Dated Cotton Sarouel (Yellow)",0,"",0,"RecipeNotebookList#100",100,100,0,718,695,810,0,42,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31502,31,"Goldsmithing","RecipeLevelTable#180","Sewing Needle",1,"Beastkin Horn",3,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",7,"Fire Crystal",7,"Dated Cotton Sarouel (Green)",0,"Gil",0,"RecipeNotebookList#100",100,100,0,718,695,810,0,43,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31503,31,"Leatherworking","RecipeLevelTable#180","Griffin Leather Strap",1,"Griffin Hide",3,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",7,"Wind Crystal",7,"Dated Cotton Sarouel (Blue)",0,"",0,"RecipeNotebookList#100",100,100,0,718,695,810,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31504,31,"Clothcraft","RecipeLevelTable#180","Sewing Thread",1,"Whitefrost Cotton Boll",3,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",7,"Wind Crystal",7,"Dated Cotton Kecks",0,"Gil",0,"RecipeNotebookList#100",100,100,0,718,695,810,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31505,31,"Alchemy","RecipeLevelTable#180","Powdered Horn",1,"Beastkin Horn",3,"",0,"",0,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",7,"Dated Cotton Kecks (Blue)",0,"Gil",0,"RecipeNotebookList#100",100,100,0,718,695,810,0,46,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31506,32,"Alchemy","RecipeLevelTable#150","Painted Foothills Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Mythrite Ink",1,"Faded Copy of Painted Foothills",1,"",0,"",0,"",0,"Water Crystal",6,"Lightning Crystal",5,"Dated Hempen Trousers (Beige)",0,"",50,"RecipeNotebookList#100",50,100,0,0,0,0,0,38,0,False,"",,0,0,False,"","",65535,0
31507,32,"Alchemy","RecipeLevelTable#150","Lost in the Clouds Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Mythrite Ink",1,"Faded Copy of Lost in the Clouds",1,"",0,"",0,"",0,"Water Crystal",6,"Lightning Crystal",5,"Dated Hempen Trousers (Beige)",0,"",50,"RecipeNotebookList#100",50,100,0,0,0,0,0,38,0,False,"",,0,0,False,"","",65535,0
31508,32,"Alchemy","RecipeLevelTable#150","Blood for Blood Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Hardsilver Ink",1,"Faded Copy of Blood for Blood",1,"",0,"",0,"",0,"Water Crystal",6,"Lightning Crystal",5,"Dated Hempen Trousers (Beige)",0,"",50,"RecipeNotebookList#100",50,100,0,0,0,0,0,38,0,False,"",,0,0,False,"","",65535,0
31509,32,"Alchemy","RecipeLevelTable#150","Starved Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Hardsilver Ink",1,"Faded Copy of Starved",1,"",0,"",0,"",0,"Water Crystal",6,"Lightning Crystal",5,"Dated Hempen Trousers (Beige)",0,"",50,"RecipeNotebookList#100",50,100,0,0,0,0,0,38,0,False,"",,0,0,False,"","",65535,0
31510,32,"Alchemy","RecipeLevelTable#70","A Light in the Storm Orchestrion Roll",1,"Blank Grade 1 Orchestrion Roll",1,"Enchanted Gold Ink",1,"Faded Copy of A Light in the Storm",1,"",0,"",0,"",0,"Water Crystal",5,"Lightning Crystal",5,"Dated Cotton Tights",0,"",50,"RecipeNotebookList#100",50,100,0,347,0,0,0,7,0,False,"",,0,0,False,"","",65535,0
31511,32,"Alchemy","RecipeLevelTable#150","Imagination Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Hardsilver Ink",1,"Faded Copy of Imagination",1,"",0,"",0,"",0,"Water Crystal",6,"Lightning Crystal",5,"Dated Hempen Trousers (Beige)",0,"",50,"RecipeNotebookList#100",50,100,0,0,0,0,0,38,0,False,"",,0,0,False,"","",65535,0
31512,32,"Alchemy","RecipeLevelTable#160","Down the Up Staircase Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Aurum Regis Ink",1,"Faded Copy of Down the Up Staircase",1,"",0,"",0,"",0,"Water Cluster",2,"Lightning Cluster",1,"Dated Hempen Trousers (Beige)",0,"",50,"RecipeNotebookList#100",50,100,0,620,0,0,0,38,0,False,"",,0,0,False,"","",65535,0
31513,32,"Alchemy","RecipeLevelTable#70","The Scars of Battle Orchestrion Roll",1,"Blank Grade 1 Orchestrion Roll",1,"Enchanted Gold Ink",1,"Faded Copy of The Scars of Battle",1,"",0,"",0,"",0,"Water Crystal",5,"Lightning Crystal",5,"Dated Cotton Tights",0,"",50,"RecipeNotebookList#100",50,100,0,347,0,0,0,7,0,False,"",,0,0,False,"","",65535,0
31514,32,"Alchemy","RecipeLevelTable#90","The Maker's Ruin Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Rose Gold Ink",1,"Faded Copy of The Maker's Ruin",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",5,"Dated Cotton Tights",0,"",50,"RecipeNotebookList#100",50,100,0,391,374,0,0,7,0,False,"",,0,0,False,"","",65535,0
31515,32,"Alchemy","RecipeLevelTable#90","Primal Judgment Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Rose Gold Ink",1,"Faded Copy of Primal Judgment",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",5,"Dated Cotton Tights",0,"",50,"RecipeNotebookList#100",50,100,0,391,374,0,0,7,0,False,"",,0,0,False,"","",65535,0
31516,32,"Alchemy","RecipeLevelTable#90","Fallen Angel Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Rose Gold Ink",1,"Faded Copy of Fallen Angel",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",5,"Dated Cotton Tights",0,"",50,"RecipeNotebookList#100",50,100,0,391,374,0,0,7,0,False,"",,0,0,False,"","",65535,0
31517,32,"Alchemy","RecipeLevelTable#90","Under the Weight Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Rose Gold Ink",1,"Faded Copy of Under the Weight",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",5,"Dated Cotton Tights",0,"",50,"RecipeNotebookList#100",50,100,0,391,374,0,0,7,0,False,"",,0,0,False,"","",65535,0
31518,32,"Alchemy","RecipeLevelTable#160","Heroes Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Aurum Regis Ink",1,"Faded Copy of Heroes",1,"",0,"",0,"",0,"Water Cluster",2,"Lightning Cluster",1,"Dated Hempen Trousers (Beige)",0,"",50,"RecipeNotebookList#100",50,100,0,620,0,0,0,38,0,False,"",,0,0,False,"","",65535,0
31519,32,"Alchemy","RecipeLevelTable#160","Fiend Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Aurum Regis Ink",1,"Faded Copy of Fiend",1,"",0,"",0,"",0,"Water Cluster",2,"Lightning Cluster",1,"Dated Hempen Trousers (Beige)",0,"",50,"RecipeNotebookList#100",50,100,0,620,0,0,0,38,0,False,"",,0,0,False,"","",65535,0
31520,32,"Alchemy","RecipeLevelTable#110","Hubris Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Platinum Ink",1,"Faded Copy of Hubris",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",7,"Dated Sheepskin Culottes (Brown)",0,"",50,"RecipeNotebookList#100",50,100,0,451,407,0,0,30,0,False,"",,0,0,False,"","",65535,0
31521,32,"Alchemy","RecipeLevelTable#110","Tumbling Down Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Platinum Ink",1,"Faded Copy of Tumbling Down",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",7,"Dated Sheepskin Culottes (Brown)",0,"",50,"RecipeNotebookList#100",50,100,0,451,407,0,0,30,0,False,"",,0,0,False,"","",65535,0
31522,32,"Alchemy","RecipeLevelTable#110","Out of the Labyrinth Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Platinum Ink",1,"Faded Copy of Out of the Labyrinth",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",7,"Dated Sheepskin Culottes (Brown)",0,"",50,"RecipeNotebookList#100",50,100,0,451,407,0,0,30,0,False,"",,0,0,False,"","",65535,0
31523,32,"Alchemy","RecipeLevelTable#110","Now I Know the Truth Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Platinum Ink",1,"Faded Copy of Now I Know the Truth",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",7,"Dated Sheepskin Culottes (Brown)",0,"",50,"RecipeNotebookList#100",50,100,0,451,407,0,0,30,0,False,"",,0,0,False,"","",65535,0
31524,32,"Alchemy","RecipeLevelTable#110","Blind to the Dark Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Platinum Ink",1,"Faded Copy of Blind to the Dark",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",7,"Dated Sheepskin Culottes (Brown)",0,"",50,"RecipeNotebookList#100",50,100,0,451,407,0,0,30,0,False,"",,0,0,False,"","",65535,0
31525,32,"Alchemy","RecipeLevelTable#110","Hunger Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Platinum Ink",1,"Faded Copy of Hunger",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",7,"Dated Sheepskin Culottes (Brown)",0,"",50,"RecipeNotebookList#100",50,100,0,451,407,0,0,30,0,False,"",,0,0,False,"","",65535,0
31526,32,"Alchemy","RecipeLevelTable#160","Eternal Wind Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Aurum Regis Ink",1,"Faded Copy of Tumbling Down",1,"Faded Copy of Now I Know the Truth",1,"Faded Copy of Hunger",1,"",0,"Water Cluster",2,"Lightning Cluster",1,"Dated Hempen Trousers (Beige)",0,"",50,"RecipeNotebookList#100",50,100,0,620,0,0,0,38,0,False,"",,0,0,False,"","",65535,0
31527,32,"Alchemy","RecipeLevelTable#110","Thunderer Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Platinum Ink",1,"Faded Copy of Thunderer",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",7,"Dated Sheepskin Culottes (Brown)",0,"",50,"RecipeNotebookList#100",50,100,0,451,407,0,0,30,0,False,"",,0,0,False,"","",65535,0
31528,32,"Alchemy","RecipeLevelTable#110","Rise of the White Raven Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Platinum Ink",1,"Faded Copy of Rise of the White Raven",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",7,"Dated Sheepskin Culottes (Brown)",0,"",50,"RecipeNotebookList#100",50,100,0,451,407,0,0,30,0,False,"",,0,0,False,"","",65535,0
31529,32,"Alchemy","RecipeLevelTable#110","From the Ashes Orchestrion Roll",1,"Blank Grade 2 Orchestrion Roll",1,"Enchanted Platinum Ink",1,"Faded Copy of From the Ashes",1,"",0,"",0,"",0,"Water Crystal",7,"Lightning Crystal",7,"Dated Sheepskin Culottes (Brown)",0,"",50,"RecipeNotebookList#100",50,100,0,451,407,0,0,30,0,False,"",,0,0,False,"","",65535,0
31530,32,"Alchemy","RecipeLevelTable#180","Answers Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Aurum Regis Ink",1,"Faded Copy of Thunderer",1,"Faded Copy of Rise of the White Raven",1,"Faded Copy of Answers",1,"",0,"Water Cluster",2,"Lightning Cluster",2,"Dated Cotton Kecks (Blue)",0,"",50,"RecipeNotebookList#100",50,100,0,718,695,0,0,46,0,False,"",,0,0,False,"","",65535,0
31531,32,"Armorcraft","RecipeLevelTable#210","High Mythrite Helm of Fending",1,"High Mythrite Ingot",2,"Eikon Leather",1,"Aurum Regis Nugget",1,"Grade 1 Vitality Dissolvent",2,"",0,"",0,"Ice Cluster",3,"Earth Cluster",2,"Dated Cotton Sarouel (Yellow)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,42,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31532,32,"Armorcraft","RecipeLevelTable#210","High Mythrite Cuirass of Fending",1,"High Mythrite Ingot",3,"Eikon Leather",1,"Aurum Regis Nugget",2,"Grade 1 Vitality Dissolvent",3,"",0,"",0,"Ice Cluster",3,"Earth Cluster",2,"Dated Cotton Sarouel (Yellow)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,42,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31533,32,"Armorcraft","RecipeLevelTable#210","High Mythrite Gauntlets of Fending",1,"High Mythrite Ingot",2,"Eikon Leather",1,"Aurum Regis Nugget",1,"Grade 1 Vitality Dissolvent",2,"",0,"",0,"Ice Cluster",3,"Earth Cluster",2,"Dated Cotton Sarouel (Yellow)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,42,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31534,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Breeches of Fending",1,"Eikon Leather",3,"Eikon Cloth",1,"Aurum Regis Nugget",1,"Grade 1 Vitality Dissolvent",3,"",0,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31535,32,"Armorcraft","RecipeLevelTable#210","High Mythrite Sabatons of Fending",1,"High Mythrite Ingot",2,"Eikon Leather",1,"Aurum Regis Nugget",1,"Grade 1 Vitality Dissolvent",2,"",0,"",0,"Ice Cluster",3,"Earth Cluster",2,"Dated Cotton Sarouel (Yellow)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,42,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31536,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Headgear of Maiming",1,"Eikon Leather",2,"High Mythrite Ingot",1,"Crawler Silk",1,"Scale Glue",1,"Grade 1 Strength Dissolvent",2,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31537,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Corselet of Maiming",1,"Eikon Leather",2,"High Mythrite Ingot",1,"Eikon Iron Ingot",1,"Crawler Silk",1,"Grade 1 Strength Dissolvent",3,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31538,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Armguards of Maiming",1,"Eikon Leather",2,"Eikon Cloth",1,"Titanium Ingot",1,"Crawler Silk",1,"Grade 1 Strength Dissolvent",2,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31539,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Brais of Maiming",1,"Eikon Cloth",2,"Eikon Leather",2,"Aurum Regis Nugget",1,"Crawler Silk",1,"Grade 1 Strength Dissolvent",3,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31540,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Leg Guards of Maiming",1,"Eikon Leather",2,"Eikon Cloth",1,"Titanium Ingot",1,"Rubber",1,"Grade 1 Strength Dissolvent",2,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31541,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Headgear of Striking",1,"Eikon Leather",2,"High Mythrite Ingot",1,"Crawler Silk",1,"Scale Glue",1,"Grade 1 Strength Dissolvent",2,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31542,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Corselet of Striking",1,"Eikon Leather",2,"High Mythrite Ingot",1,"Eikon Iron Ingot",1,"Crawler Silk",1,"Grade 1 Strength Dissolvent",3,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31543,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Armguards of Striking",1,"Eikon Leather",2,"Eikon Cloth",1,"Titanium Ingot",1,"Crawler Silk",1,"Grade 1 Strength Dissolvent",2,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31544,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Brais of Striking",1,"Eikon Cloth",2,"Eikon Leather",2,"Aurum Regis Nugget",1,"Crawler Silk",1,"Grade 1 Strength Dissolvent",3,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31545,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Leg Guards of Striking",1,"Eikon Leather",2,"Eikon Cloth",1,"Titanium Ingot",1,"Rubber",1,"Grade 1 Strength Dissolvent",2,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31546,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Hat of Aiming",1,"Eikon Cloth",2,"Eikon Leather",1,"Wildfowl Feather",2,"Crawler Silk",1,"Grade 1 Dexterity Dissolvent",2,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31547,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Acton of Aiming",1,"Eikon Cloth",2,"Eikon Leather",1,"Eikon Iron Ingot",1,"Crawler Silk",1,"Grade 1 Dexterity Dissolvent",3,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31548,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Sleeves of Aiming",1,"Eikon Cloth",2,"Eikon Leather",1,"Aurum Regis Nugget",1,"Crawler Silk",1,"Grade 1 Dexterity Dissolvent",2,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31549,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Culottes of Aiming",1,"Eikon Cloth",3,"Eikon Leather",1,"Aurum Regis Nugget",1,"Crawler Silk",1,"Grade 1 Dexterity Dissolvent",3,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31550,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Thighboots of Aiming",1,"Eikon Leather",2,"Eikon Cloth",1,"Crawler Silk",1,"Rubber",1,"Grade 1 Dexterity Dissolvent",2,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31551,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Hat of Scouting",1,"Eikon Cloth",2,"Eikon Leather",1,"Wildfowl Feather",2,"Crawler Silk",1,"Grade 1 Dexterity Dissolvent",2,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31552,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Acton of Scouting",1,"Eikon Cloth",2,"Eikon Leather",1,"Eikon Iron Ingot",1,"Crawler Silk",1,"Grade 1 Dexterity Dissolvent",3,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31553,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Sleeves of Scouting",1,"Eikon Cloth",2,"Eikon Leather",1,"Aurum Regis Nugget",1,"Crawler Silk",1,"Grade 1 Dexterity Dissolvent",2,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31554,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Culottes of Scouting",1,"Eikon Cloth",3,"Eikon Leather",1,"Aurum Regis Nugget",1,"Crawler Silk",1,"Grade 1 Dexterity Dissolvent",3,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31555,32,"Leatherworking","RecipeLevelTable#210","Eikon Leather Thighboots of Scouting",1,"Eikon Leather",2,"Eikon Cloth",1,"Crawler Silk",1,"Rubber",1,"Grade 1 Dexterity Dissolvent",2,"",0,"Earth Cluster",3,"Wind Cluster",2,"Dated Cotton Sarouel (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,44,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31556,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Hat of Healing",1,"Eikon Cloth",2,"Eikon Leather",1,"Wildfowl Feather",2,"Crawler Silk",1,"Grade 1 Mind Dissolvent",2,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31557,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Acton of Healing",1,"Eikon Cloth",2,"Eikon Leather",1,"Eikon Iron Ingot",1,"Crawler Silk",1,"Grade 1 Mind Dissolvent",3,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31558,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Sleeves of Healing",1,"Eikon Cloth",2,"Eikon Leather",1,"Aurum Regis Nugget",1,"Crawler Silk",1,"Grade 1 Mind Dissolvent",2,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
31559,32,"Clothcraft","RecipeLevelTable#210","Eikon Cloth Culottes of Healing",1,"Eikon Cloth",3,"Eikon Leather",1,"Aurum Regis Nugget",1,"Crawler Silk",1,"Grade 1 Mind Dissolvent",3,"",0,"Lightning Cluster",3,"Wind Cluster",2,"Dated Cotton Kecks",0,"",50,"RecipeNotebookList#100",100,100,0,850,820,995,0,45,0,True,"Master Carpenter I",,0,0,False,"","",65535,0
